id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class
dJ61T010,1001112,C/1961T1Seki,1961 T1,Seki,,,,C,0.681129,277224.75,COM
dJ62C010,1001113,C/1962C1SekiLines,1962 C1,Seki-Lines,,,,C,0.031397,,HYP
dJ62H010,1001114,C/1962H1Honda,1962 H1,Honda,,,,C,0.653093,,PAR
dJ63A010,1001115,C/1963A1Ikeya,1963 A1,Ikeya,,,,C,0.632139,340413.0,COM
dJ63F010,1001116,C/1963F1Alcock,1963 F1,Alcock,,,,C,1.537101,,COM
dJ63R010,1001117,C/1963R1Pereyra,1963 R1,Pereyra,,,,C,0.005065,329820.75,COM
dJ64L010,1001118,C/1964L1TomitaGerberHonda,1964 L1,Tomita-Gerber-Honda,,,,C,0.500363,,COM
dJ64N010,1001119,C/1964N1Ikeya,1964 N1,Ikeya,,,,C,0.821752,142812.75,COM
dJ64P010,1001120,C/1964P1Everhart,1964 P1,Everhart,,,,C,1.259275,,COM
dJ65S01a,1001121,C/1965S1AIkeyaSeki,1965 S1-A,Ikeya-Seki,,,,C,0.0077859999999999995,321420.0,COM
dJ65S01b,1001122,C/1965S1BIkeyaSeki,1965 S1-B,Ikeya-Seki,,,,C,0.007778,,COM
dJ65S020,1001123,C/1965S2Alcock,1965 S2,Alcock,,,,C,1.2939,,PAR
dJ66P010,1001124,C/1966P1Kilston,1966 P1,Kilston,,,,C,2.384748,,COM
dJ66P020,1001125,C/1966P2Barbon,1966 P2,Barbon,,,,C,2.018766,,COM
dJ66R010,1001126,C/1966R1IkeyaEverhart,1966 R1,Ikeya-Everhart,,,,C,0.8818799999999999,,PAR
dJ66T010,1001127,C/1966T1Rudnicki,1966 T1,Rudnicki,,,,C,0.419225,,HYP
dJ67C010,1001128,C/1967C1Seki,1967 C1,Seki,,,,C,0.45726300000000003,,PAR
dJ67C020,1001129,C/1967C2Wild,1967 C2,Wild,,,,C,1.327158,,PAR
dJ67M010,1001130,C/1967M1MitchellJonesGerber,1967 M1,Mitchell-Jones-Gerber,,,,C,0.178251,,PAR
dJ67Y010,1001131,C/1967Y1IkeyaSeki,1967 Y1,Ikeya-Seki,,,,C,1.6965810000000001,,COM
dJ68H010,1000572,C/1968H1TagoHondaYamamoto,1968 H1,Tago-Honda-Yamamoto,,,,C,0.6803770012541661,823072.2486512519,COM
dJ68L010,1001132,C/1968L1WhitakerThomas,1968 L1,Whitaker-Thomas,,,,C,1.234003,,PAR
dJ68N010,1000573,C/1968N1Honda,1968 N1,Honda,,,,C,1.160438193741298,,HYP
dJ68Q010,1001133,C/1968Q1BallyClayton,1968 Q1,Bally-Clayton,,,,C,1.7710849999999998,,PAR
dJ68Q020,1001134,C/1968Q2Honda,1968 Q2,Honda,,,,C,1.098991,,PAR
dJ68U010,1001135,C/1968U1Wild,1968 U1,Wild,,,,C,2.60907,,PAR
dJ68Y010,1001136,C/1968Y1Thomas,1968 Y1,Thomas,,,,C,3.316033,,COM
dJ69O01a,1001137,C/1969O1AKohoutek,1969 O1-A,Kohoutek,,,,C,1.7190849999999998,,COM
dJ69P010,1001138,C/1969P1Fujikawa,1969 P1,Fujikawa,,,,C,0.773917,,PAR
dJ69T010,1000574,C/1969T1TagoSatoKosaka,1969 T1,Tago-Sato-Kosaka,,,,C,0.4726393085962036,187529092.0569664,COM
dJ69Y010,1001139,C/1969Y1Bennett,1969 Y1,Bennett,,,,C,0.537606,,COM
dJ70B010,1001140,C/1970B1DaidoFujikawa,1970 B1,Daido-Fujikawa,,,,C,0.065742,,PAR
dJ70K010,1001141,C/1970K1WhiteOrtizBolelli,1970 K1,White-Ortiz-Bolelli,,,,C,0.008879000000000001,,PAR
dJ70N010,1001142,C/1970N1Abe,1970 N1,Abe,,,,C,1.112539,,HYP
dJ70U010,1001143,C/1970U1SuzukiSatoSeki,1970 U1,Suzuki-Sato-Seki,,,,C,0.405499,,PAR
dJ71E010,1001144,C/1971E1Toba,1971 E1,Toba,,,,C,1.233292,,HYP
dJ72E010,1001145,C/1972E1Bradfield,1972 E1,Bradfield,,,,C,0.927214,,COM
dJ72F010,1001146,C/1972F1Gehrels,1972 F1,Gehrels,,,,C,3.276561,,COM
dJ72L010,1001147,C/1972L1Sandage,1972 L1,Sandage,,,,C,4.275707,,HYP
dJ72U010,1001148,C/1972U1Kojima,1972 U1,Kojima,,,,C,2.147032,,HYP
dJ72X010,1001149,C/1972X1Araya,1972 X1,Araya,,,,C,4.860748,,COM
dJ73A010,1001150,C/1973A1HeckSause,1973 A1,Heck-Sause,,,,C,2.511124,,HYP
dJ73D010,1001151,C/1973D1Kohoutek,1973 D1,Kohoutek,,,,C,1.382019,,COM
dJ73E010,1001152,C/1973E1Kohoutek,1973 E1,Kohoutek,,,,C,0.142425,,HYP
dJ73H010,1001153,C/1973H1Huchra,1973 H1,Huchra,,,,C,2.384337,302792.25,COM
dJ73N010,1001154,C/1973N1Sandage,1973 N1,Sandage,,,,C,4.812056,,HYP
dJ73W010,1001155,C/1973W1Gibson,1973 W1,Gibson,,,,C,3.8420699999999997,,HYP
dJ74C010,1001156,C/1974C1Bradfield,1974 C1,Bradfield,,,,C,0.5031909999999999,,COM
dJ74F010,1001157,C/1974F1Lovas,1974 F1,Lovas,,,,C,3.011456,,COM
dJ74O010,1001158,C/1974O1Cesco,1974 O1,Cesco,,,,C,1.372951,201252.75,COM
dJ74V010,1001159,C/1974V1vandenBergh,1974 V1,van den Bergh,,,,C,6.018928,,HYP
dJ74V020,1001160,C/1974V2Bennett,1974 V2,Bennett,,,,C,0.8646459999999999,,PAR
dJ75E010,1000575,C/1975E1Bradfield,1975 E1,Bradfield,,,,C,1.21694561563667,,HYP
dJ75N010,1001161,C/1975N1KobayashiBergerMilon,1975 N1,Kobayashi-Berger-Milon,,,,C,0.42556099999999997,,HYP
dJ75T010,1000576,C/1975T1MoriSatoFujikawa,1975 T1,Mori-Sato-Fujikawa,,,,C,1.6039335095478449,5773833.715089371,COM
dJ75T020,1001162,C/1975T2SuzukiSaigusaMori,1975 T2,Suzuki-Saigusa-Mori,,,,C,0.838047,162901.5,COM
dJ75V01a,1001163,C/1975V1AWest,1975 V1-A,West,,,,C,0.196626,,COM
dJ75V020,1000577,C/1975V2Bradfield,1975 V2,Bradfield,,,,C,0.218720776833409,,HYP
dJ75X010,1001164,C/1975X1Sato,1975 X1,Sato,,,,C,0.8639680000000001,,HYP
dJ76D010,1001165,C/1976D1Bradfield,1976 D1,Bradfield,,,,C,0.8478100000000001,,COM
dJ76D020,1001166,C/1976D2Schuster,1976 D2,Schuster,,,,C,6.880674000000001,,HYP
dJ76E010,1001167,C/1976E1Bradfield,1976 E1,Bradfield,,,,C,0.67832,,PAR
dJ76J010,1001168,C/1976J1Harlan,1976 J1,Harlan,,,,C,1.568877,,COM
dJ76U010,1001169,C/1976U1Lovas,1976 U1,Lovas,,,,C,5.8574150000000005,,HYP
dJ77C010,1000204,D/1977C1SkiffKosai,1977 C1,Skiff-Kosai,,,,D,2.8497565776760334,2755.7070551966167,ETc
dJ77D010,1001170,C/1977D1Lovas,1977 D1,Lovas,,,,C,5.715207,,HYP
dJ77H010,1001171,C/1977H1Helin,1977 H1,Helin,,,,C,1.1175680000000001,,PAR
dJ77R010,1000578,C/1977R1Kohler,1977 R1,Kohler,,,,C,0.9905763075147002,37580933.26947723,COM
dJ77V010,1001172,C/1977V1Tsuchinshan,1977 V1,Tsuchinshan,,,,C,3.603039,,COM
dJ78A010,1001173,C/1978A1West,1978 A1,West,,,,C,5.606362,,HYP
dJ78C010,1001174,C/1978C1Bradfield,1978 C1,Bradfield,,,,C,0.43658500000000006,,PAR
dJ78G020,1001175,C/1978G2McNaughtTritton,1978 G2,McNaught-Tritton,,,,C,6.282837000000001,,HYP
dJ78H010,1001176,C/1978H1Meier,1978 H1,Meier,,,,C,1.1365239999999999,,HYP
dJ78R010,1000037,D/1978R1HanedaCampos,1978 R1,Haneda-Campos,Y,,,D,1.101417705291446,2179.7690586456197,JFc
dJ78R030,1001177,C/1978R3Machholz,1978 R3,Machholz,,,,C,1.7715880000000002,,HYP
dJ78T010,1000539,C/1978T1Seargent,1978 T1,Seargent,,,,C,0.3698759549497275,1207601.939096779,COM
dJ78T030,1001178,C/1978T3Bradfield,1978 T3,Bradfield,,,,C,0.43187,,PAR
dJ79M010,1001179,C/1979M1Bradfield,1979 M1,Bradfield,,,,C,0.413217,,HYP
dJ79M030,1001180,C/1979M3Torres,1979 M3,Torres,,,,C,4.686916,,HYP
dJ79Q010,1001181,C/1979Q1SOLWIND,1979 Q1,SOLWIND,,,,C,0.0048,,PAR
dJ79S010,1001182,C/1979S1Meier,1979 S1,Meier,,,,C,1.432081,142812.75,COM
dJ79Y010,1000540,C/1979Y1Bradfield,1979 Y1,Bradfield,,,,C,0.5452748296143116,111213.9115058776,COM
dJ80E010,1000541,C/1980E1Bowell,1980 E1,Bowell,,,,C,3.363937831611605,,HYP
dJ80L010,1001183,C/1980L1Torres,1980 L1,Torres,,,,C,2.5838970000000003,,HYP
dJ80O010,1001184,C/1980O1CernisPetrauskas,1980 O1,Cernis-Petrauskas,,,,C,0.522744,,PAR
dJ80R010,1001185,C/1980R1Russell,1980 R1,Russell,,,,C,2.112441,,HYP
dJ80V010,1000542,C/1980V1Meier,1980 V1,Meier,,,,C,1.519533615815241,1741284.072880566,COM
dJ80Y010,1001186,C/1980Y1Bradfield,1980 Y1,Bradfield,,,,C,0.259823,,COM
dJ80Y020,1000543,C/1980Y2Panther,1980 Y2,Panther,,,,C,1.657195787327603,16391179.21772931,COM
dJ81B010,1001187,C/1981B1SOLWIND,1981 B1,SOLWIND,,,,C,0.00792,,PAR
dJ81G010,1001188,C/1981G1Elias,1981 G1,Elias,,,,C,4.7425180000000005,,HYP
dJ81H010,1001189,C/1981H1Bus,1981 H1,Bus,,,,C,2.458143,,COM
dJ81M010,1001190,C/1981M1Gonzalez,1981 M1,Gonzalez,,,,C,2.333601,,COM
dJ81O010,1001191,C/1981O1SOLWIND,1981 O1,SOLWIND,,,,C,0.0061200000000000004,,PAR
dJ81V010,1001192,C/1981V1SOLWIND,1981 V1,SOLWIND,,,,C,0.0045,,PAR
dJ81W010,1001679,C/1981W1SOLWIND,1981 W1,SOLWIND,,,,C,0.0048,,PAR
dJ82M010,1000544,C/1982M1Austin,1982 M1,Austin,,,,C,0.6478117894594821,12825632.88427646,COM
dJ83H010,1000304,C/1983H1IRASArakiAlcock,1983 H1,IRAS-Araki-Alcock,,,9.2,C,0.9913409718572216,354472.9999391151,COM
dJ83J010,1000545,C/1983J1SuganoSaigusaFujikawa,1983 J1,Sugano-Saigusa-Fujikawa,,,,C,0.47108405055019903,120705311.85416399,COM
dJ83J020,1001193,C/1983J2IRAS,1983 J2,IRAS,,,,C,1.416483,,PAR
dJ83N010,1001194,C/1983N1IRAS,1983 N1,IRAS,,,,C,2.417999,,COM
dJ83N020,1001680,C/1983N2SOLWIND,1983 N2,SOLWIND,,,,C,0.0049,,PAR
dJ83O010,1000546,C/1983O1Cernis,1983 O1,Cernis,,,,C,3.317975790601684,,HYP
dJ83O020,1001195,C/1983O2IRAS,1983 O2,IRAS,,,,C,2.2547759999999997,,HYP
dJ83R010,1001196,C/1983R1Shoemaker,1983 R1,Shoemaker,,,,C,3.3448879999999996,,HYP
dJ83S020,1001197,C/1983S2SOLWIND,1983 S2,SOLWIND,,,,C,0.007529999999999999,,PAR
dJ84A010,1000007,C/1984A1Bradfield1,1984 A1,Bradfield,,,,C,1.3574904846702378,55479.68030968326,HTC
dJ84K010,1001198,C/1984K1Shoemaker,1984 K1,Shoemaker,,,,C,2.696508,,HYP
dJ84N010,1001199,C/1984N1Austin,1984 N1,Austin,,,,C,0.291284,,COM
dJ84O020,1001200,C/1984O2SOLWIND,1984 O2,SOLWIND,,,,C,0.01541,,PAR
dJ84Q010,1001681,C/1984Q1SOLWIND,1984 Q1,SOLWIND,,,,C,0.0049,,PAR
dJ84R010,1001682,C/1984R1SOLWIND,1984 R1,SOLWIND,,,,C,0.1051,,PAR
dJ84S010,1001201,C/1984S1Meier,1984 S1,Meier,,,,C,0.856856,,PAR
dJ84U010,1001202,C/1984U1Shoemaker,1984 U1,Shoemaker,,,,C,5.489159,,COM
dJ84U020,1001203,C/1984U2Shoemaker,1984 U2,Shoemaker,,,,C,1.21451,98617.5,COM
dJ84V010,1000547,C/1984V1LevyRudenko,1984 V1,Levy-Rudenko,,,,C,0.9179465212688586,14133067.52925053,COM
dJ84W020,1001204,C/1984W2Hartley,1984 W2,Hartley,,,,C,4.000234,,COM
dJ85K010,1001205,C/1985K1Machholz,1985 K1,Machholz,,,,C,0.106252,,PAR
dJ85R010,1000548,C/1985R1HartleyGood,1985 R1,Hartley-Good,,,,C,0.6945788469991082,169007748.4048397,COM
dJ85T010,1001206,C/1985T1Thiele,1985 T1,Thiele,,,,C,1.31714,255675.0,COM
dJ86E010,1001207,C/1986E1Shoemaker,1986 E1,Shoemaker,,,,C,3.593864,202713.75,COM
dJ86N010,1001208,C/1986N1ChuryumovSolodovnikov,1986 N1,Churyumov-Solodovnikov,,,,C,2.6421069999999998,,COM
dJ86P010,1000552,C/1986P1Wilson,1986 P1,Wilson,,,,C,1.199648020736573,,HYP
dJ86P01a,1001209,C/1986P1AWilson,1986 P1-A,Wilson,,,,C,1.199651,,HYP
dJ86P01b,1001210,C/1986P1BWilson,1986 P1-B,Wilson,,,,C,1.199345,,HYP
dJ86V010,1001211,C/1986V1Sorrells,1986 V1,Sorrells,,,,C,1.721155,,COM
dJ87A010,1001212,C/1987A1Levy,1987 A1,Levy,,,,C,0.921485,,HYP
dJ87B010,1000549,C/1987B1NishikawaTakamizawaTago,1987 B1,Nishikawa-Takamizawa-Tago,,,,C,0.8695897599161283,1088214.7555451242,COM
dJ87B020,1001213,C/1987B2Terasako,1987 B2,Terasako,,,,C,0.39302,264441.0,COM
dJ87F010,1001214,C/1987F1Torres,1987 F1,Torres,,,,C,3.6245879999999997,,HYP
dJ87H010,1001215,C/1987H1Shoemaker,1987 H1,Shoemaker,,,,C,5.457548,,HYP
dJ87P010,1000550,C/1987P1Bradfield,1987 P1,Bradfield,,,,C,0.868956145497533,775197.6004482453,COM
dJ87Q010,1001216,C/1987Q1Rudenko,1987 Q1,Rudenko,,,,C,0.602603,,HYP
dJ87T010,1001217,C/1987T1Levy,1987 T1,Levy,,,,C,0.515185,,PAR
dJ87T020,1001218,C/1987T2SMM,1987 T2,SMM,,,,C,0.005379999999999999,,PAR
dJ87U030,1000551,C/1987U3McNaught,1987 U3,McNaught,,,,C,0.8411628991574667,5055805.202465798,COM
dJ87U040,1001219,C/1987U4SMM,1987 U4,SMM,,,,C,0.00627,,PAR
dJ87W010,1000553,C/1987W1Ichimura,1987 W1,Ichimura,,,,C,0.1995166343368573,,PAR
dJ87W020,1001220,C/1987W2Furuyama,1987 W2,Furuyama,,,,C,1.6795259999999999,,HYP
dJ87W030,1001221,C/1987W3JensenShoemaker,1987 W3,Jensen-Shoemaker,,,,C,3.332819,,HYP
dJ88A010,1001222,C/1988A1Liller,1988 A1,Liller,,,,C,0.841333,,COM
dJ88B010,1001223,C/1988B1Shoemaker,1988 B1,Shoemaker,,,,C,5.030826,,HYP
dJ88C010,1001224,C/1988C1MauryPhinney,1988 C1,Maury-Phinney,,,,C,1.930534,,PAR
dJ88F010,1001225,C/1988F1Levy,1988 F1,Levy,,,,C,1.174176,,COM
dJ88J010,1001226,C/1988J1ShoemakerHolt,1988 J1,Shoemaker-Holt,,,,C,1.174466,,COM
dJ88L010,1000579,C/1988L1ShoemakerHoltRodriquez,1988 L1,Shoemaker-Holt-Rodriquez,,,,C,2.4742947032292912,,HYP
dJ88M010,1001227,C/1988M1SMM,1988 M1,SMM,,,,C,0.0051600000000000005,,PAR
dJ88P010,1001228,C/1988P1Machholz,1988 P1,Machholz,,,,C,0.16455799999999998,,PAR
dJ88Q010,1001229,C/1988Q1SMM,1988 Q1,SMM,,,,C,0.00591,,PAR
dJ88T010,1001230,C/1988T1SMM,1988 T1,SMM,,,,C,0.00513,,PAR
dJ88U010,1001231,C/1988U1SMM,1988 U1,SMM,,,,C,0.00579,,PAR
dJ88W010,1001232,C/1988W1SMM,1988 W1,SMM,,,,C,0.0059,,PAR
dJ88Y010,1001233,C/1988Y1Yanaka,1988 Y1,Yanaka,,,,C,0.42781800000000003,,PAR
dJ89A010,1000554,C/1989A1Yanaka,1989 A1,Yanaka,,,,C,1.8945945575172791,19345189.01261554,COM
dJ89A030,1001234,C/1989A3Bradfield,1989 A3,Bradfield,Y,,,C,0.420271,29913.975,HTC
dJ89A050,1001235,C/1989A5Shoemaker,1989 A5,Shoemaker,,,,C,2.639507,,COM
dJ89A060,1001236,C/1989A6Shoemaker,1989 A6,Shoemaker,,,,C,2.207834,,PAR
dJ89L010,1001237,C/1989L1SMM,1989 L1,SMM,,,,C,0.00557,,PAR
dJ89N030,1001238,C/1989N3SMM,1989 N3,SMM,,,,C,0.00462,,PAR
dJ89Q010,1000555,C/1989Q1OkazakiLevyRudenko,1989 Q1,Okazaki-Levy-Rudenko,,,,C,0.6423309444947748,,HYP
dJ89R010,1001239,C/1989R1HelinRoman,1989 R1,Helin-Roman,,,,C,1.324502,,PAR
dJ89S010,1001240,C/1989S1SMM,1989 S1,SMM,,,,C,0.00476,,PAR
dJ89T010,1001241,C/1989T1HelinRomanAlu,1989 T1,Helin-Roman-Alu,,,,C,1.0473219999999999,,COM
dJ89W010,1000580,C/1989W1AarsethBrewington,1989 W1,Aarseth-Brewington,,,,C,0.3006867375979394,,HYP
dJ89X010,1000556,C/1989X1Austin,1989 X1,Austin,,,,C,0.3497737572066227,,HYP
dJ89Y010,1001242,C/1989Y1SkorichenkoGeorge,1989 Y1,Skorichenko-George,,,,C,1.569168517219455,,HYP
dJ89Y020,1001243,C/1989Y2McKenzieRussell,1989 Y2,McKenzie-Russell,,,,C,1.975817,,PAR
